county_string,Category,species,date,waterbody1,waterbody2,specialtype,county
Floyd County,A,,2017-01-04T00:00:00Z,Little River,NA,NA,Floyd
Henry County,A,,2017-01-04T00:00:00Z,Smith River,Lower,NA,Henry
Montgomery County,A,,2017-01-04T00:00:00Z,Pandapas Pond,NA,National Forest Water,Montgomery
Augusta County,A,,2017-01-03T00:00:00Z,Elkhorn Lake,NA,National Forest Water,Augusta
Scott County,B,,2017-01-03T00:00:00Z,Big Stony Creek,NA,NA,Scott
Scott County,B,,2017-01-03T00:00:00Z,Little Stony Creek,NA,National Forest Water,Scott
Bedford County,A,,2017-01-03T00:00:00Z,Liberty Lake,NA,Heritage Day Water,Bedford
Rockbridge County,B,,2016-12-29T00:00:00Z,Irish Creek,NA,National Forest Water,Rockbridge
Madison County,A,,2016-12-28T00:00:00Z,Rose River,NA,Heritage Day Water,Madison
Madison County,A,,2016-12-28T00:00:00Z,Hughes River,NA,NA,Madison
Bath County,A,,2016-12-27T00:00:00Z,Cowpasture River,NA,National Forest Water,Bath
Rockbridge County,B,,2016-12-22T00:00:00Z,South River,NA,NA,Rockbridge
Prince William County,U,,2016-12-21T00:00:00Z,Locust Shade Park,NA,NA,Prince William
Page County,A,,2016-12-21T00:00:00Z,Hawksbill Creek,NA,Heritage Day Water,Page
Rockingham County,A,,2016-12-21T00:00:00Z,South River,Grottoes,NA,Rockingham
Augusta County,A,,2016-12-21T00:00:00Z,South River,Ridgeview Park,NA,Augusta
Franklin County,A,,2016-12-20T00:00:00Z,Pigg River,NA,Heritage Day Water,Franklin
Franklin County,B,,2016-12-20T00:00:00Z,Runnett Bag Creek,NA,NA,Franklin
City of Fredericksburg,U,,2016-12-20T00:00:00Z,Old Cossey Pond,NA,NA,Fredericksburg
City of Hampton,U,,2016-12-20T00:00:00Z,Armistead Pointe Park Pond,NA,NA,Hampton
City of Chesapeake,U,,2016-12-20T00:00:00Z,Northwest River Park,NA,NA,Chesapeake
Shenandoah County,A,,2016-12-20T00:00:00Z,Passage Creek,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Shenandoah
Warren County,DH,,2016-12-20T00:00:00Z,Passage Creek,NA,Delayed Harvest Water,Warren
Roanoke County,A,,2016-12-19T00:00:00Z,Roanoke River,Salem,NA,Roanoke
Rockingham County,B,,2016-12-19T00:00:00Z,Slate Lick Lake,NA,National Forest Water,Rockingham
Rockingham County,B,,2016-12-19T00:00:00Z,Slate Lick Run,NA,National Forest Water,Rockingham
Page County,C,,2016-12-19T00:00:00Z,Upper Passage Creek,NA,National Forest Water,Page
Frederick County,B,,2016-12-19T00:00:00Z,Paddy Run,NA,National Forest Water,Frederick
Floyd County,B,,2016-12-16T00:00:00Z,Goose Creek,NA,NA,Floyd
Smyth County,A,,2016-12-16T00:00:00Z,South Fork Holston River,Lower,NA,Smyth
Rockingham County,B,,2016-12-16T00:00:00Z,Silver Lake,NA,NA,Rockingham
Shenandoah County,B,,2016-12-16T00:00:00Z,Tomahawk Pond,NA,National Forest Water,Shenandoah
Rockbridge County,A,,2016-12-16T00:00:00Z,Maury River,NA,NA,Rockbridge
Rockbridge County,A,,2016-12-16T00:00:00Z,Mill Creek,NA,National Forest Water,Rockbridge
Roanoke County,A,,2016-12-15T00:00:00Z,Roanoke River,City,NA,Roanoke
Albemarle County,A,,2016-12-15T00:00:00Z,Sugar Hollow Reservoir,NA,NA,Albemarle
Frederick County,A,,2016-12-15T00:00:00Z,Clearbrook Lake,NA,NA,Frederick
Frederick County,A,,2016-12-15T00:00:00Z,Winchester Lake,Wilkins Lake,NA,Frederick
Augusta County,B,,2016-12-15T00:00:00Z,North River,Gorge,National Forest Water,Augusta
Augusta County,B,,2016-12-15T00:00:00Z,North River,Natural Chimneys,NA,Augusta
Wise County,C,,2016-12-14T00:00:00Z,Clear Creek,NA,National Forest Water,Wise
Botetourt County,B,,2016-12-13T00:00:00Z,North Creek,NA,National Forest Water,Botetourt
Botetourt County,B,,2016-12-13T00:00:00Z,Middle Creek,NA,National Forest Water,Botetourt
Grayson County,A,,2016-12-13T00:00:00Z,Big Wilson Creek,NA,NA,Grayson
Nelson County,A,,2016-12-13T00:00:00Z,Tye River,NA,NA,Nelson
Alleghany County,A,,2016-12-13T00:00:00Z,Clifton Forge Reservoir,NA,National Forest Water,Alleghany
City of Staunton,B,,2016-12-13T00:00:00Z,Lake Tams,NA,NA,Staunton
Augusta County,C,,2016-12-13T00:00:00Z,Mills Creek,NA,National Forest Water,Augusta
City of Lynchburg,U,,2016-12-13T00:00:00Z,Ivy Creek Park Pond,Clemmons Lake,NA,Lynchburg
Bath County,A,,2016-12-12T00:00:00Z,Back Creek,NA,National Forest Water,Bath
Rockingham County,A,,2016-12-12T00:00:00Z,Briery Branch Lake,NA,National Forest Water,Rockingham
Rockingham County,A,,2016-12-12T00:00:00Z,Hone Quarry Lake,NA,National Forest Water,Rockingham
Rockingham County,C,,2016-12-12T00:00:00Z,Hone Quarry Run,NA,National Forest Water,Rockingham
Smyth County,A,,2016-12-12T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
Craig County,A,,2016-12-09T00:00:00Z,Potts Creek,NA,National Forest Water,Craig
Washington County,A,,2016-12-09T00:00:00Z,Big Tumbling Creek,NA,FFA,Washington
Tazewell County,B,,2016-12-09T00:00:00Z,Little Tumbling Creek,NA,NA,Tazewell
Patrick County,B,,2016-12-09T00:00:00Z,Rockcastle Creek,NA,NA,Patrick
Albemarle County,A,,2016-12-09T00:00:00Z,Mint Springs Lake,Middle,NA,Albemarle
Albemarle County,A,,2016-12-09T00:00:00Z,Mint Springs Lake,Upper,NA,Albemarle
Highland County,A,,2016-12-09T00:00:00Z,Bullpasture River,NA,NA,Highland
Bath County,A,,2016-12-09T00:00:00Z,Bullpasture River,NA,NA,Bath
Page County,B,,2016-12-09T00:00:00Z,Cub Run,NA,National Forest Water,Page
Frederick County,B,,2016-12-09T00:00:00Z,Hogue Creek,NA,NA,Frederick
Botetourt County,B,,2016-12-08T00:00:00Z,Roaring Run,NA,National Forest Water,Botetourt
Wise County,A,,2016-12-08T00:00:00Z,Middle Fork Powell River,Appalachia,NA,Wise
Wise County,A,,2016-12-08T00:00:00Z,South Fork Powell River,NA,Heritage Day Water,Wise
Patrick County,B,,2016-12-08T00:00:00Z,Ararat River,NA,NA,Patrick
Patrick County,B,,2016-12-08T00:00:00Z,Clarks Creek,NA,NA,Patrick
Augusta County,A,,2016-12-08T00:00:00Z,Hearthstone Lake,NA,National Forest Water,Augusta
Augusta County,A,,2016-12-08T00:00:00Z,Braley Pond,NA,National Forest Water,Augusta
Bath County,+,,2016-12-08T00:00:00Z,Douthat Lake,Only,NA,Bath
Warren County,B,,2016-12-08T00:00:00Z,Happy Creek,NA,NA,Warren
Augusta County,B,,2016-12-07T00:00:00Z,Back Creek,NA,National Forest Water,Augusta
Augusta County,A,,2016-12-07T00:00:00Z,Lower Sherando Lake,NA,National Forest Water,Augusta
Augusta County,B,,2016-12-07T00:00:00Z,Upper Sherando Lake,NA,National Forest Water,Augusta
Lee County,A,,2016-12-06T00:00:00Z,Martins Creek,NA,NA,Lee
Lee County,A,,2016-12-06T00:00:00Z,North Fork Powell River,NA,NA,Lee
Alleghany County,B,,2016-12-06T00:00:00Z,Pounding Mill Creek,NA,National Forest Water,Alleghany
Madison County,A,,2016-12-06T00:00:00Z,Robinson River,NA,Heritage Day Water,Madison
Bath County,B,,2016-12-05T00:00:00Z,Pads Creek,NA,National Forest Water,Bath
Highland County,B,,2016-12-05T00:00:00Z,South Branch Potomac River,NA,NA,Highland
Fauquier County,A,,2016-12-05T00:00:00Z,Thompson WMA Pond,NA,NA,Fauquier
Smyth County,A,,2016-12-05T00:00:00Z,Middle Fork Holston River,Chilhowie,Heritage Day Water,Smyth
Smyth County,A,,2016-12-05T00:00:00Z,Middle Fork Holston River,Marion,Heritage Day Water,Smyth
Smyth County,A,,2016-12-05T00:00:00Z,Staley Creek,NA,NA,Smyth
Patrick County,A,,2016-12-02T00:00:00Z,Dan River,Below Powerhouse,NA,Patrick
City of Norton,B,,2016-12-02T00:00:00Z,Norton Reservoir,Upper,NA,Norton
City of Richmond,U,,2016-12-01T00:00:00Z,Shields Lake,NA,NA,Richmond
Henrico County,U,,2016-12-01T00:00:00Z,Dorey Park Lake,NA,NA,Henrico
Roanoke County,A,,2016-11-30T00:00:00Z,Glade Creek,NA,NA,Roanoke
Roanoke County,A,,2016-11-30T00:00:00Z,Tinker Creek,NA,Heritage Day Water,Roanoke
Pulaski County,B,,2016-11-30T00:00:00Z,Peak Creek-Below Gatewood Reservoir,NA,NA,Pulaski
Scott County,A,,2016-11-30T00:00:00Z,Bark Camp Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Scott
Scott County,B,,2016-11-30T00:00:00Z,Stock Creek,NA,NA,Scott
Amherst County,C,,2016-11-23T00:00:00Z,Rocky Row Run,NA,National Forest Water,Amherst
City of Hampton,U,,2016-11-22T00:00:00Z,Armistead Pointe Park Pond,NA,NA,Hampton
City of Chesapeake,U,,2016-11-22T00:00:00Z,Northwest River Park,NA,NA,Chesapeake
Amherst County,B,,2016-11-22T00:00:00Z,Pedlar River,Upper,"c(""Heritage Day Water"", ""National Forest Water"")",Amherst
Montgomery County,A,,2016-11-21T00:00:00Z,Pandapas Pond,NA,National Forest Water,Montgomery
Bath County,A,,2016-11-21T00:00:00Z,Jackson River,Rt. 623,National Forest Water,Bath
Floyd County,A,,2016-11-18T00:00:00Z,Burkes Fork,NA,NA,Floyd
Floyd County,A,,2016-11-18T00:00:00Z,Little River,NA,NA,Floyd
Bath County,A,,2016-11-18T00:00:00Z,Jackson River,Hidden Valley,National Forest Water,Bath
Dickenson County,A,,2016-11-18T00:00:00Z,Russell Fork River,Bartlick,NA,Dickenson
Dickenson County,A,,2016-11-18T00:00:00Z,Pound River,Flannagan Dam,NA,Dickenson
Wythe County,A,,2016-11-17T00:00:00Z,Cripple Creek,Rt. 94,NA,Wythe
Alleghany County,A,,2016-11-17T00:00:00Z,Clifton Forge Reservoir,NA,National Forest Water,Alleghany
Amherst County,DH,,2016-11-17T00:00:00Z,Pedlar River,Below Dam,"c(""Delayed Harvest Water"", ""National Forest Water"")",Amherst
Bland County,B,,2016-11-16T00:00:00Z,Lick Creek,NA,NA,Bland
Albemarle County,B,,2016-11-16T00:00:00Z,Moormans River,S. Fork,NA,Albemarle
Russell County,A,,2016-11-16T00:00:00Z,Big Cedar Creek,NA,NA,Russell
Augusta County,A,,2016-11-16T00:00:00Z,Braley Pond,NA,National Forest Water,Augusta
Fauquier County,A,,2016-11-16T00:00:00Z,Thompson WMA Pond,NA,NA,Fauquier
Greene County,B,,2016-11-15T00:00:00Z,South River,NA,NA,Greene
Greene County,B,,2016-11-15T00:00:00Z,Swift Run,NA,NA,Greene
Washington County,A,,2016-11-14T00:00:00Z,Beartree Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Washington
Montgomery County,B,,2016-11-10T00:00:00Z,Craig Creek,NA,National Forest Water,Montgomery
Albemarle County,A,,2016-11-10T00:00:00Z,Scottsville Lake,Was Named: Mink Creek Reservoir,NA,Albemarle
Carroll County,A,,2016-11-10T00:00:00Z,Crooked Creek,NA,NA,Carroll
Carroll County,A,,2016-11-10T00:00:00Z,Little Reed Island Creek,NA,NA,Carroll
Bath County,+,,2016-11-10T00:00:00Z,Douthat Lake,Only,NA,Bath
Amherst County,A,,2016-11-09T00:00:00Z,Pedlar River,Lower,National Forest Water,Amherst
Patrick County,B,,2016-11-09T00:00:00Z,Rockcastle Creek,NA,NA,Patrick
Shenandoah County,B,,2016-11-09T00:00:00Z,Tomahawk Pond,NA,National Forest Water,Shenandoah
Prince William County,U,,2016-11-08T00:00:00Z,Locust Shade Park,NA,NA,Prince William
Giles County,A,,2016-11-08T00:00:00Z,Wolf Creek,NA,NA,Giles
Augusta County,A,,2016-11-08T00:00:00Z,Elkhorn Lake,NA,National Forest Water,Augusta
Augusta County,A,,2016-11-08T00:00:00Z,Lower Sherando Lake,NA,National Forest Water,Augusta
Augusta County,B,,2016-11-08T00:00:00Z,Upper Sherando Lake,NA,National Forest Water,Augusta
Wythe County,A,,2016-11-07T00:00:00Z,Rural Retreat Lake Pond,NA,NA,Wythe
Bedford County,A,,2016-11-07T00:00:00Z,Liberty Lake,NA,Heritage Day Water,Bedford
Frederick County,A,,2016-11-07T00:00:00Z,Clearbrook Lake,NA,NA,Frederick
Frederick County,A,,2016-11-07T00:00:00Z,Winchester Lake,Wilkins Lake,NA,Frederick
Wythe County,A,,2016-11-05T00:00:00Z,Cripple Creek,Ravens,Heritage Day Water,Wythe
Tazewell County,A,,2016-11-04T00:00:00Z,Lincolnshire Lake,NA,Heritage Day Water,Tazewell
Tazewell County,A,,2016-11-04T00:00:00Z,Lake Witten,NA,Heritage Day Water,Tazewell
Roanoke County,A,,2016-11-04T00:00:00Z,Roanoke River,Salem,NA,Roanoke
City of Fredericksburg,U,,2016-11-04T00:00:00Z,Old Cossey Pond,NA,NA,Fredericksburg
City of Staunton,B,,2016-11-04T00:00:00Z,Lake Tams,NA,NA,Staunton
Buchanan County,A,,2016-11-04T00:00:00Z,Dismal River,NA,NA,Buchanan
Grayson County,A,,2016-11-03T00:00:00Z,Elk Creek,NA,NA,Grayson
Shenandoah County,A,,2016-11-03T00:00:00Z,Stony Creek,NA,NA,Shenandoah
Henrico County,U,,2016-11-03T00:00:00Z,Dorey Park Lake,NA,NA,Henrico
City of Richmond,U,,2016-11-03T00:00:00Z,Shields Lake,NA,NA,Richmond
Smyth County,A,,2016-11-02T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
Washington County,A,,2016-11-02T00:00:00Z,Whitetop Laurel,Lower,National Forest Water,Washington
Washington County,A,,2016-11-02T00:00:00Z,Whitetop Laurel,Upper,National Forest Water,Washington
Washington County,A,,2016-11-02T00:00:00Z,Tennessee Laurel,NA,NA,Washington
Bland County,A,,2016-11-02T00:00:00Z,Wolf Creek,NA,NA,Bland
Botetourt County,A,,2016-11-02T00:00:00Z,Jennings Creek,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Botetourt
City of Lynchburg,U,,2016-11-02T00:00:00Z,Ivy Creek Park Pond,Clemmons Lake,NA,Lynchburg
Floyd County,B,,2016-11-01T00:00:00Z,Laurel Fork,NA,NA,Floyd
Montgomery County,B,,2016-11-01T00:00:00Z,Toms Creek,NA,NA,Montgomery
Rockingham County,B,,2016-11-01T00:00:00Z,Silver Lake,NA,NA,Rockingham
Bath County,CR,,2016-11-01T00:00:00Z,Spring Run,NA,NA,Bath
Rockingham County,A,,2016-10-31T00:00:00Z,Hone Quarry Lake,NA,National Forest Water,Rockingham
Rockingham County,A,,2016-10-31T00:00:00Z,Briery Branch Lake,NA,National Forest Water,Rockingham
Botetourt County,B,,2016-10-28T00:00:00Z,North Creek,NA,National Forest Water,Botetourt
Smyth County,B,,2016-10-28T00:00:00Z,Middle Fork Holston River,Upper,NA,Smyth
Smyth County,A,,2016-10-28T00:00:00Z,Staley Creek,NA,NA,Smyth
Rockbridge County,B,,2016-10-28T00:00:00Z,Irish Creek,NA,National Forest Water,Rockbridge
Augusta County,A,,2016-10-28T00:00:00Z,Elkhorn Lake,NA,National Forest Water,Augusta
Roanoke County,DH,,2016-10-27T00:00:00Z,Roanoke River,Green Hill Park,Delayed Harvest Water,Roanoke
Bath County,+,,2016-10-27T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Augusta County,A,,2016-10-27T00:00:00Z,Braley Pond,NA,National Forest Water,Augusta
Rockbridge County,B,,2016-10-27T00:00:00Z,South River,NA,NA,Rockbridge
Patrick County,C,,2016-10-26T00:00:00Z,South Mayo River,North Fork,NA,Patrick
Patrick County,C,,2016-10-26T00:00:00Z,South Mayo River,South Fork,NA,Patrick
Roanoke County,DH,,2016-10-26T00:00:00Z,Roanoke River,Salem,Delayed Harvest Water,Roanoke
Fauquier County,A,,2016-10-26T00:00:00Z,Thompson WMA Pond,NA,NA,Fauquier
Bedford County,A,,2016-10-25T00:00:00Z,Liberty Lake,NA,Heritage Day Water,Bedford
Grayson County,B,,2016-10-25T00:00:00Z,Fox Creek,NA,National Forest Water,Grayson
Grayson County,B,,2016-10-25T00:00:00Z,Middle Fox Creek,NA,NA,Grayson
Grayson County,B,,2016-10-25T00:00:00Z,Helton Creek,NA,NA,Grayson
Montgomery County,A,,2016-10-24T00:00:00Z,Pandapas Pond,NA,National Forest Water,Montgomery
Bath County,+,,2016-10-24T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Roanoke County,A,,2016-10-21T00:00:00Z,Roanoke River,Salem,NA,Roanoke
Patrick County,B,,2016-10-21T00:00:00Z,Ararat River,NA,NA,Patrick
Patrick County,B,,2016-10-21T00:00:00Z,Clarks Creek,NA,NA,Patrick
Shenandoah County,A,,2016-10-21T00:00:00Z,Stony Creek,NA,NA,Shenandoah
Shenandoah County,B,,2016-10-21T00:00:00Z,Mill Creek,NA,NA,Shenandoah
Washington County,B,,2016-10-21T00:00:00Z,Big Brumley Creek,NA,NA,Washington
Washington County,A,,2016-10-21T00:00:00Z,Big Tumbling Creek,NA,FFA,Washington
Tazewell County,B,,2016-10-21T00:00:00Z,Little Tumbling Creek,NA,NA,Tazewell
Appomattox County,DH,,2016-10-20T00:00:00Z,Holliday Creek,NA,Delayed Harvest Water,Appomattox
Grayson County,A,,2016-10-20T00:00:00Z,Hales Lake,NA,National Forest Water,Grayson
Dickenson County,C,,2016-10-20T00:00:00Z,Frying Pan Creek,NA,NA,Dickenson
Buchanan County,C,,2016-10-20T00:00:00Z,Russell Fork River,NA,NA,Buchanan
Augusta County,A,,2016-10-20T00:00:00Z,Lower Sherando Lake,NA,National Forest Water,Augusta
Fairfax County,DH,,2016-10-19T00:00:00Z,Accotink Creek,NA,Delayed Harvest Water,Fairfax
Fairfax County,DH,,2016-10-19T00:00:00Z,Holmes Run,NA,Delayed Harvest Water,Fairfax
Botetourt County,A,,2016-10-19T00:00:00Z,Jennings Creek,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Botetourt
Scott County,B,,2016-10-19T00:00:00Z,Big Stony Creek,NA,NA,Scott
Scott County,B,,2016-10-19T00:00:00Z,Little Stony Creek,NA,National Forest Water,Scott
Bath County,A,,2016-10-19T00:00:00Z,Jackson River,Hidden Valley,National Forest Water,Bath
Augusta County,DH,,2016-10-19T00:00:00Z,North River,Tail,"c(""Delayed Harvest Water"", ""National Forest Water"")",Augusta
Smyth County,A,,2016-10-18T00:00:00Z,South Fork Holston River,Lower,NA,Smyth
Roanoke County,A,,2016-10-17T00:00:00Z,Glade Creek,NA,NA,Roanoke
Roanoke County,A,,2016-10-17T00:00:00Z,Tinker Creek,NA,Heritage Day Water,Roanoke
City of Norton,B,,2016-10-17T00:00:00Z,Norton Reservoir,Upper,NA,Norton
Bath County,+,,2016-10-17T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Albemarle County,A,,2016-10-15T00:00:00Z,Scottsville Lake,Was Named: Mink Creek Reservoir,NA,Albemarle
Henry County,B,,2016-10-14T00:00:00Z,Smith River,Dam,NA,Henry
Madison County,A,,2016-10-14T00:00:00Z,Rose River,NA,Heritage Day Water,Madison
Madison County,A,,2016-10-14T00:00:00Z,Hughes River,NA,NA,Madison
Giles County,B,,2016-10-14T00:00:00Z,Dismal Creek,NA,National Forest Water,Giles
Floyd County,B,,2016-10-14T00:00:00Z,Laurel Fork,NA,NA,Floyd
Bath County,+,,2016-10-14T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Rockbridge County,A,,2016-10-14T00:00:00Z,Maury River,NA,NA,Rockbridge
Rockbridge County,A,,2016-10-14T00:00:00Z,Mill Creek,NA,National Forest Water,Rockbridge
Russell County,A,,2016-10-14T00:00:00Z,Big Cedar Creek,NA,NA,Russell
Roanoke County,A,,2016-10-13T00:00:00Z,Roanoke River,City,NA,Roanoke
Carroll County,C,,2016-10-13T00:00:00Z,Lovills Creek,NA,NA,Carroll
Alleghany County,A,,2016-10-13T00:00:00Z,Clifton Forge Reservoir,NA,National Forest Water,Alleghany
Frederick County,A,,2016-10-13T00:00:00Z,Clearbrook Lake,NA,NA,Frederick
Frederick County,A,,2016-10-13T00:00:00Z,Winchester Lake,Wilkins Lake,NA,Frederick
Shenandoah County,A,,2016-10-13T00:00:00Z,Passage Creek,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Shenandoah
Warren County,DH,,2016-10-13T00:00:00Z,Passage Creek,NA,Delayed Harvest Water,Warren
Grayson County,A,,2016-10-13T00:00:00Z,Big Wilson Creek,NA,NA,Grayson
Wythe County,A,,2016-10-12T00:00:00Z,Cripple Creek,Ravens,Heritage Day Water,Wythe
Bath County,A,,2016-10-12T00:00:00Z,Back Creek,NA,National Forest Water,Bath
Washington County,A,,2016-10-12T00:00:00Z,Beartree Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Washington
Bland County,B,,2016-10-11T00:00:00Z,Lick Creek,NA,NA,Bland
Giles County,A,,2016-10-11T00:00:00Z,Big Stoney Creek,NA,National Forest Water,Giles
Scott County,A,,2016-10-11T00:00:00Z,Bark Camp Lake,NA,"c(""Heritage Day Water"", ""National Forest Water"")",Scott
Scott County,B,,2016-10-11T00:00:00Z,Stock Creek,NA,NA,Scott
Fluvanna County,DH,,2016-10-11T00:00:00Z,Hardware River,NA,Delayed Harvest Water,Fluvanna
Bath County,+,,2016-10-11T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Wythe County,A,,2016-10-08T00:00:00Z,Cripple Creek,Rt. 94,NA,Wythe
Franklin County,A,,2016-10-07T00:00:00Z,Pigg River,NA,Heritage Day Water,Franklin
Madison County,A,,2016-10-07T00:00:00Z,Robinson River,NA,Heritage Day Water,Madison
Patrick County,A,,2016-10-07T00:00:00Z,Dan River,Below Powerhouse,NA,Patrick
Tazewell County,A,,2016-10-07T00:00:00Z,Lincolnshire Lake,NA,Heritage Day Water,Tazewell
Tazewell County,A,,2016-10-07T00:00:00Z,Lake Witten,NA,Heritage Day Water,Tazewell
Page County,A,,2016-10-07T00:00:00Z,Hawksbill Creek,NA,Heritage Day Water,Page
Rockingham County,A,,2016-10-07T00:00:00Z,South River,Grottoes,NA,Rockingham
Augusta County,A,,2016-10-07T00:00:00Z,South River,Ridgeview Park,NA,Augusta
Bath County,+,,2016-10-07T00:00:00Z,Douthat Lake & Wilson Creek,NA,FFA,Bath
Smyth County,A,,2016-10-07T00:00:00Z,Middle Fork Holston River,Marion,Heritage Day Water,Smyth
Smyth County,A,,2016-10-07T00:00:00Z,Middle Fork Holston River,Chilhowie,Heritage Day Water,Smyth
Henry County,A,,2016-10-06T00:00:00Z,Smith River,Lower,NA,Henry
Nelson County,A,,2016-10-06T00:00:00Z,Tye River,NA,NA,Nelson
Bath County,A,,2016-10-06T00:00:00Z,Jackson River,Rt. 623,National Forest Water,Bath
Dickenson County,B,,2016-10-06T00:00:00Z,Cranesnest River,NA,NA,Dickenson
Dickenson County,A,,2016-10-06T00:00:00Z,Russell Fork River,Bartlick,NA,Dickenson
Dickenson County,B,,2016-10-06T00:00:00Z,Russell Fork River,Haysi,NA,Dickenson
Dickenson County,A,,2016-10-06T00:00:00Z,Pound River,Flannagan Dam,NA,Dickenson
Smyth County,A,,2016-10-06T00:00:00Z,South Fork Holston River,Buller Dam,National Forest Water,Smyth
Giles County,A,,2016-10-06T00:00:00Z,Wolf Creek,NA,NA,Giles
Pulaski County,B,,2016-10-06T00:00:00Z,Peak Creek-Below Gatewood Reservoir,NA,NA,Pulaski
Craig County,A,,2016-10-05T00:00:00Z,Potts Creek,NA,National Forest Water,Craig
Carroll County,DH,,2016-10-05T00:00:00Z,Chestnut Creek,NA,Delayed Harvest Water,Carroll
Pulaski County,B,,2016-10-05T00:00:00Z,Peak Creek-Town of Pulaski,NA,NA,Pulaski
Albemarle County,A,,2016-10-05T00:00:00Z,Sugar Hollow Reservoir,NA,NA,Albemarle
Lee County,A,,2016-10-05T00:00:00Z,Martins Creek,NA,NA,Lee
Wise County,A,,2016-10-05T00:00:00Z,Middle Fork Powell River,Appalachia,NA,Wise
Lee County,A,,2016-10-05T00:00:00Z,North Fork Powell River,NA,NA,Lee
Wise County,A,,2016-10-05T00:00:00Z,South Fork Powell River,NA,Heritage Day Water,Wise
Floyd County,A,,2016-10-04T00:00:00Z,Burkes Fork,NA,NA,Floyd
Floyd County,A,,2016-10-04T00:00:00Z,Little River,NA,NA,Floyd
Grayson County,A,,2016-10-04T00:00:00Z,Elk Creek,NA,NA,Grayson
Amherst County,A,,2016-10-04T00:00:00Z,Pedlar River,Lower,National Forest Water,Amherst
Bath County,DH,,2016-10-04T00:00:00Z,Back Creek,NA,Delayed Harvest Water,Bath
